1.000000000000000021e-02 8.223848728784842743e-01 2.760817860920031924e-02
1.623776739188721729e-02 8.038696437359289515e-01 3.311824507961453473e-02
2.636650898730358294e-02 7.912015618163378283e-01 3.721785412338716320e-02
4.281332398719393806e-02 7.760406036580709266e-01 2.774070687957352205e-02
6.951927961775605791e-02 7.553669843214365631e-01 3.669096961153336944e-02
1.128837891684688899e-01 7.266840670957508408e-01 2.435673087290982433e-02
1.832980710832435578e-01 6.965806283111539710e-01 2.392033052817974306e-02
2.976351441631317485e-01 7.060853438608842847e-01 2.676022894385202827e-02
4.832930238571752080e-01 5.965347675992536125e-01 9.640846667500613254e-02
7.847599703514610558e-01 5.806879905240032169e-01 1.287140976637351185e-02
1.274274985703133467e+00 6.713478770888203773e-01 2.026866415727061194e-02
2.069138081114790140e+00 8.041676809331630427e-01 3.006513233865311038e-02
3.359818286283780875e+00 1.005325326931192809e+00 4.084216967180392260e-02
5.455594781168514373e+00 1.284438311998542748e+00 4.743686707991698337e-02
8.858667904100823165e+00 1.631417333454826535e+00 5.631960729980595853e-02
1.438449888287662937e+01 1.995297449762950759e+00 7.374194531476727099e-02
2.335721469090121261e+01 2.410838637495930747e+00 1.028055898048568922e-01
3.792690190732245981e+01 3.033397730495669631e+00 1.260538272233047707e-01
6.158482110660260389e+01 3.995369041761478890e+00 1.395015778729166434e-01
1.000000000000000000e+02 5.453202120767989491e+00 1.374071567118583248e-01
