6.826916594381244749e+02 4.583050795234553902e+02 5.249104843506431735e+02 2.275322667450760150e+01 -3.287336313000771497e+02 -4.312163451908985223e+01 -9.930810500311826772e+00 3.916282063934575035e+02 8.910624716884801728e+02
2.621521939565922708e+02 -4.321416626126430174e+02 -1.222651123767049285e+03 -6.425886377122311899e+01 7.741971464273252650e+02 1.078564790789499312e+02 -2.077683508899156095e+01 3.531297018416755691e+02 4.081867367545912089e+02
-2.212823442447556204e+02 -3.138657933332622747e+02 1.165226602906526750e+03 9.472005884948592325e+01 -7.553679352083877347e+02 -3.105728634750857253e+01 -1.689897021408253153e+01 2.843215972092927473e+02 -1.891368698227160507e+02
-4.104212909471515900e+02 2.509453674823807887e+02 -5.502251205335236364e+02 -1.097020966066876753e+02 3.732596876640841970e+02 -1.653706261370706727e+02 2.289885598588471538e+01 1.994040673678407245e+02 -5.208101783489229319e+02
-2.696183003600889379e+02 1.017827254026265251e+02 -9.201011378311464739e+01 1.083063205978006494e+02 5.003615077701036995e+01 1.255544377001311886e+02 7.291754522114764825e+01 1.148819385801182449e+02 -5.032286141686607266e+02
-4.371137436895848793e+01 -3.672313520992400981e+01 3.921516858739522036e+02 -9.309406544832405928e+01 -2.550141663900911908e+02 1.298892417006983635e+02 6.370512138680668812e+01 4.545584140057108868e+01 -3.085024176852581377e+02
4.413713556044144326e+01 3.531709391757121352e+01 -3.555745459091110092e+02 6.885799381680932640e+01 2.093071028990355558e+02 -1.021295437883751873e+02 3.153530870001064468e+00 7.527316291253844938e-01 -1.146585590303930076e+02
6.153821451520109065e+00 -6.550322066754806372e+01 1.885808097390725777e+02 -3.939159407108078170e+01 -5.532510487617367545e+01 -6.990251335764553176e+01 -0.000000000000000000e+00 -1.604479632650843612e+01 2.503304600912994005e+01
-2.036539711712630663e+01 -7.480293129351376535e+01 -4.349804062713991470e+01 1.503653394422815914e+01 -5.169078093978735211e+01 1.846656251206240285e+01 -0.000000000000000000e+00 -5.941172435406278929e+00 1.134101315959710803e+02
-4.417804174368947123e+00 7.260035404702200879e+01 -4.512495485124865269e+01 -1.549051951713319930e+01 6.673612546990169392e+01 7.151317807657970604e+01 0.000000000000000000e+00 4.990169858536976477e+00 1.313876169134084364e+02
2.933997855697540658e+01 3.442020156050240587e+01 8.080071262618267269e+01 1.259592331602984316e+01 -1.514932605582037262e+01 2.643665020579424407e+01 0.000000000000000000e+00 2.839687691748137510e+01 7.410037684594337293e+01
2.621302627903632754e+01 -3.228819144122761742e+01 -6.021606081774777408e+01 -1.186294883055332150e+01 -4.371805864355536642e+01 -1.183546220381154370e+02 -2.172705441571762108e+01 4.994989329929007482e+01 2.185740925009881153e+00
-2.481963179677699927e+01 9.658922332824518620e+00 -3.450977375251771395e+00 2.736952525046798002e+01 5.593750822582252624e+01 -3.235426334633171308e+01 -4.926782051806529950e+01 6.314480143649078769e+01 -1.129243811902470007e+01
-7.199644299852018037e+01 1.760541660850745771e+01 6.093427351023490246e+01 -3.898897127355918713e+01 -2.453112554161213765e+01 3.103554536479056769e-01 3.548947062927308771e+00 6.551337453377037434e+01 -4.555897150713158261e+00
-6.365283921136324352e+01 -3.549315810534134386e+01 -6.614760832031649329e+01 4.483559396425387433e+01 2.525225075263469510e+00 0.000000000000000000e+00 6.717062133269510582e+01 5.783391067793923668e+01 1.535293184479355943e+01
-6.428714847627412077e+00 -2.481609948412789279e+01 2.535151129522770574e+01 -4.373840115263199380e+01 -2.999602882808952931e+00 0.000000000000000000e+00 6.118516299430496730e+01 4.301358421936188137e+01 1.710878175925981992e+01
5.205799842839686420e+01 4.206714107134186520e+01 1.806857394898299063e+01 3.600557995991842830e+01 1.766912635932609632e+01 0.000000000000000000e+00 1.441793635469079682e+00 2.476849246988684428e+01 8.892433801040770192e+00
7.073637560735693341e+01 2.697380948657906430e+01 -3.585456412252489145e+01 -2.416755618642109127e+01 -2.817267031452831816e+01 -6.396730493822018637e+00 -5.372707560938365390e+01 6.537394289119220048e+00 7.189960235489404106e+00
4.281916297725320675e+01 -3.658744687702761667e+01 3.288564626073239339e+01 1.329383765751560986e+01 1.060266376257890819e+01 -1.946034795683358742e-01 -7.622858875625293251e+01 -2.114478049570829299e-01 2.990148450718884021e+00
-7.670895053736075830e+00 -1.615200766134233135e+01 -2.393290439727318741e+01 -7.415305940690644526e+00 1.833183729281781282e+01 1.078142845394347571e-01 -5.410609100892077805e+01 -5.901024029629646783e+00 -1.762169365609094740e+01
-4.659679983497981226e+01 2.306808367681778194e+01 1.223491874179919137e+01 2.629496042237111086e-01 -3.079313653241297644e+01 0.000000000000000000e+00 5.695580381931868885e+00 -1.216704682525669590e+01 -3.712547268726393668e+01
-5.163859472749827972e+01 6.835711430543672584e+00 6.876303164068890084e+00 1.215147879251681751e+01 2.235526622718248646e+01 -0.000000000000000000e+00 3.774187698566917248e+01 -1.583000444785113459e+01 -2.725129560454358568e+01
-2.402472520898616182e+01 -2.827728033961619758e+00 -3.083247609188809335e+01 -2.201166307767070407e+01 -7.551469125292600282e+00 0.000000000000000000e+00 1.069844569656263999e+01 -1.755975219908704332e+01 5.817932971316997381e+00
1.534469054091315776e+01 -3.713034753434186097e+00 4.663558020273256943e+01 2.722133490428767288e+01 -2.993858949159296845e+00 -1.871671984428329694e+01 -2.792752550329037575e+00 -1.837728894472073193e+01 2.831271164162181364e+01
4.050589626083154116e+01 -5.048144921720539635e+00 -4.214530417530764339e+01 -2.777611109939818235e+01 6.967509767047766367e+00 -4.740524876561376999e+01 -4.863846490156918279e+00 -1.905529345460675827e+01 2.194119440273444610e+01
3.568478827813348175e+01 1.080263399014394743e+01 1.745132017949421765e+01 2.430246184753515948e+01 -4.889650693407939563e+00 1.579806368993937404e+01 -1.264542762190293601e+00 -1.993643886448931823e+01 -1.856683977251426754e+00
4.285088124033890722e+00 1.808221513666539693e+01 1.385162272674652151e+01 -1.784483899786865635e+01 1.053029993270293563e+00 2.365899313986457386e+01 1.411301650818014686e+01 -2.091448215835929858e+01 -2.175133480339358627e+01
-3.102486634732855109e+01 -4.544491335367252027e+00 -3.354195178005734590e+01 9.877969740387664288e+00 4.183753044255632325e+00 2.153426720895623703e+00 1.576849654951269031e+01 -2.133896389715276598e+01 -2.700776330852412599e+01
-4.108130528851811647e+01 -2.566115162635311719e+01 3.139291258678538554e+01 -2.270854449185917279e+00 -1.078898356420605609e+01 -1.839071742082379401e+01 -1.547768471171835003e+01 -2.017869904174607143e+01 -1.876755203106920433e+01
-1.652098965812418996e+01 -8.941434567219816998e+00 -1.128249468469129546e+01 -3.611090685577595050e+00 9.022882906700594674e+00 -1.772786611554274927e+01 -3.623871898696992844e+01 -1.669391835611962449e+01 -3.845441547837892493e+00
1.873645277351815608e+01 2.751731533037080268e+01 -1.393158725623904992e+01 8.774163414457987642e+00 1.450446912160332946e+00 1.312963334155380402e+01 -2.431775435313635469e+01 -1.112942357795648007e+01 6.496937703092926952e+00
3.184890496727456366e+01 1.979862368050523003e+01 3.001974355657520022e+01 -1.487011164133042662e+01 -1.171471143953967342e+01 1.228598000733365048e+01 -8.404187284714897288e+00 -5.356222349221893886e+00 3.675727347359817099e+00
1.746443959129675250e+01 -2.370241227148344976e+01 -2.694393385223871462e+01 2.090677065452912586e+01 1.574871397869383216e+01 -3.176401414450624738e-01 4.604012946465915412e+00 -2.999780348743465996e-01 -4.847964515387403472e-01
-1.212460188466703004e+00 -2.371599898717073174e+01 6.008374483880483119e+00 -2.541270944951212130e+01 -1.296895706987159969e+01 -4.606630269807570066e+00 2.228002349784816261e+01 7.210502210113782340e+00 -1.007768677708092753e+00
-6.500070240522765275e+00 1.468219303939537568e+01 1.913811670233108586e+01 2.794954237047589984e+01 4.786974366953346660e+00 -5.098297337763377790e+00 2.422163014879061294e+01 1.526830546601026839e+01 -1.132874199961379919e-01
